ID;Strassenschlussel;Strasse;HNR;Zusatz;RW;HW;"Stat Bezirk";CL_STR_KEY;CL_HNR;CL-Stat_Bez;lat;lon
5688;234;"Emil-Caesar-Straße";16;NULL;409559,643;5478709,078;00430;00234;0016;0430;49.4543033571096;7.75209214511025
5689;234;"Emil-Caesar-Straße";17;NULL;409549,091;5478735,774;00430;00234;0017;0430;49.4545356804376;7.75194826163014
5690;234;"Emil-Caesar-Straße";18;NULL;409575,286;5478714,151;00430;00234;0018;0430;49.4543507024754;7.75231171702478
5691;234;"Emil-Caesar-Straße";19;NULL;409558,837;5478737,242;00430;00234;0019;0430;49.4545550057886;7.75207195681292
5692;234;"Emil-Caesar-Straße";20;NULL;409560,336;5478672,674;00430;00234;0020;0430;49.453970773485;7.75211438820447
5693;234;"Emil-Caesar-Straße";21;NULL;409568,645;5478738,803;00430;00234;0021;0430;49.4545654870838;7.75220967508356
5694;234;"Emil-Caesar-Straße";22;NULL;409548,841;5478665,489;00430;00234;0022;0430;49.4539060377263;7.75195045283208
5695;234;"Emil-Caesar-Straße";23;NULL;409585,858;5478743,146;00430;00234;0023;0430;49.454612981052;7.75244304295892
5696;234;"Emil-Caesar-Straße";24;NULL;409536,096;5478660,616;00430;00234;0024;0430;49.4538592872761;7.75178606110444
5697;234;"Emil-Caesar-Straße";25;NULL;409593,23;5478744,239;00430;00234;0025;0430;49.4546231643032;7.75255317211801
5698;234;"Emil-Caesar-Straße";26;NULL;409516,165;5478650,807;00430;00234;0026;0430;49.4537663813973;7.75151245633534
5699;234;"Emil-Caesar-Straße";27;NULL;409604,475;5478747,738;00430;00234;0027;0430;49.4546517793559;7.75270422891018
5700;234;"Emil-Caesar-Straße";28;NULL;409504,764;5478643,685;00430;00234;0028;0430;49.4537016447947;7.75134852244853
5701;234;"Emil-Caesar-Straße";29;NULL;409612,503;5478748,862;00430;00234;0029;0430;49.4546619623595;7.75281435821482
5702;234;"Emil-Caesar-Straße";30;NULL;409492,144;5478639;00430;00234;0030;0430;49.4536638862645;7.75118390348594
5703;234;"Emil-Caesar-Straße";31;NULL;409621,656;5478751,048;00430;00234;0031;0430;49.4546902795606;7.75293782588139
5704;234;"Emil-Caesar-Straße";32;NULL;409598,273;5478699,682;00430;00234;0032;0430;49.4542192336009;7.75263241657735
5705;234;"Emil-Caesar-Straße";33;NULL;409641,991;5478755,89;00430;00234;0033;0430;49.4547292254788;7.7532128073674
5706;234;"Emil-Caesar-Straße";34;NULL;409604,071;5478704,066;00430;00234;0034;0430;49.454265090189;7.75271404284322
5707;234;"Emil-Caesar-Straße";35;NULL;409651,082;5478758,233;00430;00234;0035;0430;49.454757690967;7.7533500701621
5708;234;"Emil-Caesar-Straße";36;NULL;409609,849;5478708,324;00430;00234;0036;0430;49.4543018051738;7.75278210288409
5709;234;"Emil-Caesar-Straße";37;NULL;409660,203;5478760,576;00430;00234;0037;0430;49.4547770148266;7.75347376648122
5710;234;"Emil-Caesar-Straße";38;NULL;409615,874;5478712,542;00430;00234;0038;0430;49.4543386688858;7.75286395762909
5711;234;"Emil-Caesar-Straße";39;NULL;409669,2;5478763,043;00430;00234;0039;0430;49.4548053313284;7.75359723482868
5712;234;"Emil-Caesar-Straße";40;NULL;409626,942;5478726,426;00430;00234;0040;0430;49.4544662040251;7.75301250381412
5713;234;"Emil-Caesar-Straße";42;NULL;409638,228;5478728,787;00430;00234;0042;0430;49.4544859744337;7.75317758319744
5714;234;"Emil-Caesar-Straße";44;NULL;409648,802;5478731,01;00430;00234;0044;0430;49.4545144399593;7.75331484529416
5715;234;"Emil-Caesar-Straße";46;NULL;409665,041;5478735,58;00430;00234;0046;0430;49.45455293893;7.75354844211586
5716;234;"Emil-Caesar-Straße";48;NULL;409676,115;5478737,71;00430;00234;0048;0430;49.4545725599113;7.75369972734739
5717;234;"Emil-Caesar-Straße";50;NULL;409687,273;5478739,925;00430;00234;0050;0430;49.4545921806955;7.75385101270325
5718;234;"Emil-Caesar-Straße";50;a;409702,037;5478747,034;00430;00234;0050;0430;49.4546663524463;7.75405610900848
5719;234;"Emil-Caesar-Straße";50;b;409712,917;5478750,563;00430;00234;0050;0430;49.4546948169362;7.75419337213533
5720;234;"Emil-Caesar-Straße";50;c;409723,797;5478755,365;00430;00234;0050;0430;49.4547414154083;7.75434397427373
5721;234;"Emil-Caesar-Straße";52;NULL;409752,044;5478767,309;00430;00234;0052;0430;49.4548536371662;7.7547412869495
5722;234;"Emil-Caesar-Straße";54;NULL;409758,165;5478768,373;00430;00234;0054;0430;49.4548635211731;7.75482382764398
5723;235;Emmagasse;2;NULL;411274,902;5477670,255;00160;00235;0002;0160;49.4452126508606;7.775982723469
5724;235;Emmagasse;4;NULL;411271,346;5477663,149;00160;00235;0004;0160;49.4451492628345;7.7759429143338
5725;235;Emmagasse;6;NULL;411267,993;5477656,17;00160;00235;0006;0160;49.445085728796;7.77588931317409
5726;80828;Emmerich-Smola-Platz;1;NULL;410761,14;5478416,086;00460;80828;0001;0460;49.4518461974124;7.76873933351386
5727;236;Engelsgasse;1;NULL;411062,98;5477799,879;00411;00236;0001;0411;49.4463417424207;7.77302983467037
5728;238;"Entenstraße";1;NULL;410488,828;5477675,888;00375;00238;0001;0375;49.4451423597836;7.7651409894654
5729;238;"Entenstraße";2;NULL;410495,158;5477667,394;00375;00238;0002;0375;49.4450714480859;7.7652393409849
5730;238;"Entenstraße";3;NULL;410494,142;5477683,822;00375;00238;0003;0375;49.4452151860711;7.76522193504319
5731;238;"Entenstraße";4;NULL;410502,581;5477679,031;00375;00238;0004;0375;49.4451803928805;7.76533317529353
5732;238;"Entenstraße";5;NULL;410497,908;5477688,925;00375;00238;0005;0375;49.4452605920225;7.76526218206063
5733;238;"Entenstraße";6;NULL;410506,463;5477684,309;00375;00238;0006;0375;49.4452259460472;7.76538721449735
5734;238;"Entenstraße";8;NULL;410510,83;5477691,411;00375;00238;0008;0375;49.4452894848472;7.76544080214393
5735;240;"Entersweilerstraße";1;NULL;412158,488;5477210,682;00570;00240;0001;0570;49.4412043245476;7.78827699519605
5736;240;"Entersweilerstraße";2;NULL;412135,389;5477165,888;00570;00240;0002;0570;49.4407963192784;7.78796977530993
5737;240;"Entersweilerstraße";3;NULL;412169,515;5477208,339;00570;00240;0003;0570;49.4411879282794;7.78842914049506
5738;240;"Entersweilerstraße";5;NULL;412179,324;5477206,214;00570;00240;0005;0570;49.4411713873315;7.7885674946031
5739;240;"Entersweilerstraße";7;NULL;412188,289;5477204,277;00570;00240;0007;0570;49.4411547017535;7.78869205753199
5740;240;"Entersweilerstraße";33;NULL;412784,176;5477045,153;00571;00240;0033;0571;49.4398106328983;7.79694655134035
5741;240;"Entersweilerstraße";35;NULL;412797,483;5477040,841;00571;00240;0035;0571;49.4397675332486;7.79712693110462
5742;240;"Entersweilerstraße";51;NULL;413260,766;5476869,784;00571;00240;0051;0571;49.4382959799374;7.80354947397667
5743;240;"Entersweilerstraße";52;NULL;412866,4;5476947,131;00571;00240;0052;0571;49.4389410836833;7.79809893508635
5744;240;"Entersweilerstraße";54;NULL;413312,958;5476812,914;00571;00240;0054;0571;49.4377907981575;7.80427903719849
5745;240;"Entersweilerstraße";71;NULL;413620,394;5476767,612;00571;00240;0071;0571;49.4374299563237;7.80853623652802
5746;241;Epplergasse;1;NULL;411156,376;5477822,267;00411;00241;0001;0411;49.4465623271545;7.77432116982408
5747;241;Epplergasse;3;NULL;411162,444;5477824,827;00411;00241;0003;0411;49.446581189979;7.7744034766189
5748;241;Epplergasse;5;NULL;411168,683;5477827,517;00411;00241;0005;0411;49.4466090456027;7.77448555929302
5749;241;Epplergasse;7;NULL;411173,72;5477831,015;00411;00241;0007;0411;49.4466457478649;7.7745536253342
5750;241;Epplergasse;9;NULL;411179,353;5477834,886;00411;00241;0009;0411;49.4466736033833;7.77463570820249
5751;241;Epplergasse;11;NULL;411184,341;5477838,317;00411;00241;0011;0411;49.4467103055583;7.7747037744459
5752;241;Epplergasse;13;NULL;411189,519;5477841,919;00411;00241;0013;0411;49.4467380148356;7.7747720649247
5753;242;Erbsenberg;1;NULL;411783,259;5476812,091;00610;00242;0001;0610;49.437570842787;7.78319391244877
5754;242;Erbsenberg;5;NULL;411854,324;5476759,798;00610;00242;0005;0610;49.4371045177022;7.78418479067508
5755;243;Erbsengasse;2;NULL;411101,256;5477754,48;00411;00243;0002;0411;49.4459427700853;7.77357783649548
5756;244;"Erfenbacher Straße";1;NULL;405092,399;5480485,949;01720;00244;0001;1720;49.4695927513086;7.69004714084165
5757;244;"Erfenbacher Straße";2;NULL;405103,816;5480474,253;01720;00244;0002;1720;49.4694955526176;7.6902015626062
5758;244;"Erfenbacher Straße";3;NULL;405097,595;5480495,084;01720;00244;0003;1720;49.4696834580334;7.69011373546778
5759;244;"Erfenbacher Straße";4;NULL;405121,431;5480496,292;01720;00244;0004;1720;49.4696962009333;7.69044466149858
5760;244;"Erfenbacher Straße";4;a;405116,685;5480489,696;01720;00244;0004;1720;49.4696324719812;7.6903773469525
5761;244;"Erfenbacher Straße";6;NULL;405129,383;5480510,407;01720;00244;0006;1720;49.469823346259;7.69055169388298
5762;244;"Erfenbacher Straße";7;NULL;405121,445;5480518,692;01720;00244;0007;1720;49.4698940365713;7.69043938694426
5763;244;"Erfenbacher Straße";7;a;405126,913;5480523,359;01720;00244;0007;1720;49.4699397804301;7.69050718140716
5764;244;"Erfenbacher Straße";8;NULL;405147,271;5480522,896;01720;00244;0008;1720;49.4699340685531;7.69079719270866
5765;244;"Erfenbacher Straße";8;a;405184,901;5480538,752;01720;00244;0008;1720;49.4700837274918;7.69130390918944
5766;244;"Erfenbacher Straße";9;NULL;405140,153;5480534,701;01720;00244;0009;1720;49.4700408854385;7.69069772569858
5767;244;"Erfenbacher Straße";10;NULL;405224,56;5480562,481;01720;00244;0010;1720;49.4703057927433;7.69185010901459
5768;244;"Erfenbacher Straße";10;a;405233,469;5480561,191;01720;00244;0010;1720;49.4702982048584;7.69197453731027
5769;244;"Erfenbacher Straße";11;NULL;405154,812;5480545,578;01720;00244;0011;1720;49.4701419901378;7.69088827077655
5770;244;"Erfenbacher Straße";11;a;405137,204;5480547,083;01720;00244;0011;1720;49.4701573196628;7.69065321336063
5771;244;"Erfenbacher Straße";12;NULL;405251,32;5480546,207;01720;00244;0012;1720;49.4701661257346;7.69222650638063
5772;244;"Erfenbacher Straße";12;a;405271,02;5480547,254;01720;00244;0012;1720;49.4701782386267;7.69250224142638
5773;244;"Erfenbacher Straße";13;NULL;405162,009;5480558,068;01720;00244;0013;1720;49.4702601425306;7.69099554492141
5774;244;"Erfenbacher Straße";14;NULL;405292,559;5480555,461;01720;00244;0014;1720;49.4702534545875;7.69279010006804
5775;244;"Erfenbacher Straße";15;NULL;405175,503;5480559,762;01720;00244;0015;1720;49.4702711652797;7.6911746889246
5776;244;"Erfenbacher Straße";16;NULL;405312,711;5480568,975;01720;00244;0016;1720;49.4703734765919;7.6930629644463
5777;244;"Erfenbacher Straße";16;a;405330,093;5480579,203;01720;00244;0016;1720;49.4704752010761;7.69330871099626
5778;244;"Erfenbacher Straße";17;NULL;405198,244;5480570,118;01720;00244;0017;1720;49.4703736743755;7.69148942484732
5779;244;"Erfenbacher Straße";17;a;405211,209;5480589,127;01720;00244;0017;1720;49.4705465619459;7.69166425777763
5780;244;"Erfenbacher Straße";17;b;405230,851;5480614,675;01720;00244;0017;1720;49.4707743409151;7.69192044823549
5781;244;"Erfenbacher Straße";17;c;405236,493;5480621,107;01720;00244;0017;1720;49.4708382250497;7.69200156524493
5782;244;"Erfenbacher Straße";18;NULL;405368,355;5480611,463;01720;00244;0018;1720;49.4707688855867;7.69382541350613
5783;244;"Erfenbacher Straße";19;NULL;405255,97;5480602,311;01720;00244;0019;1720;49.4706703317962;7.69226829361766
5784;244;"Erfenbacher Straße";19;a;405270,022;5480607,924;01720;00244;0019;1720;49.4707176347423;7.69247407961921
5785;244;"Erfenbacher Straße";20;NULL;405391,291;5480627,432;01720;00244;0020;1720;49.4709163502346;7.69413896284646
5786;244;"Erfenbacher Straße";21;NULL;405248,054;5480593,976;01720;00244;0021;1720;49.4705883067376;7.69217385657181
5787;244;"Erfenbacher Straße";22;NULL;405407,221;5480642,511;01720;00244;0022;1720;49.4710537310674;7.69435616023631
5788;244;"Erfenbacher Straße";22;a;405417,857;5480647,303;01720;00244;0022;1720;49.4711002515153;7.69449295494447
5789;244;"Erfenbacher Straße";23;NULL;405234,683;5480575,426;01720;00244;0023;1720;49.4704242563934;7.6919849834229
5790;244;"Erfenbacher Straße";24;NULL;405439,51;5480664,165;01720;00244;0024;1720;49.4712565511916;7.69479247041411
5791;244;"Erfenbacher Straße";25;NULL;405254,718;5480570,575;01720;00244;0025;1720;49.470382414665;7.69226215639349
5792;244;"Erfenbacher Straße";26;NULL;405466,385;5480681,232;01720;00244;0026;1720;49.4714136285598;7.69516098322687
5793;244;"Erfenbacher Straße";27;NULL;405276,304;5480571,557;01720;00244;0027;1720;49.4703948394738;7.69256549023492
5794;244;"Erfenbacher Straße";28;NULL;405489,031;5480696,413;01720;00244;0028;1720;49.4715520970933;7.69547477957234
5795;244;"Erfenbacher Straße";29;NULL;405300,476;5480592,906;01720;00244;0029;1720;49.4705874261353;7.69289163563675
5796;244;"Erfenbacher Straße";29;a;405314,368;5480620,282;01720;00244;0029;1720;49.4708414003935;7.69307811967801
5797;244;"Erfenbacher Straße";29;b;405286,316;5480620,224;01720;00244;0029;1720;49.4708370335897;7.69269175012232
5798;244;"Erfenbacher Straße";31;NULL;405341,082;5480610,148;01720;00244;0031;1720;49.4707556846357;7.69345308250996
5799;244;"Erfenbacher Straße";33;NULL;405353,578;5480627,871;01720;00244;0033;1720;49.4709104283479;7.69361460316473
5800;244;"Erfenbacher Straße";35;NULL;405336,728;5480645,377;01720;00244;0035;1720;49.4710696439913;7.6933757152052
5801;244;"Erfenbacher Straße";37;NULL;405371,639;5480649,463;01720;00244;0037;1720;49.4711110696142;7.69385772303062
5802;244;"Erfenbacher Straße";39;NULL;405409,133;5480674,614;01720;00244;0039;1720;49.4713418039383;7.69437610880744
5803;244;"Erfenbacher Straße";43;NULL;405430,6;5480686,196;01720;00244;0043;1720;49.4714529854664;7.69466302122041
5804;244;"Erfenbacher Straße";45;NULL;405435,111;5480688,228;01720;00244;0045;1720;49.4714717492623;7.69473153873374
5805;244;"Erfenbacher Straße";47;NULL;405451,782;5480696,581;01720;00244;0047;1720;49.4715461812066;7.69495041282556
5806;245;"Erfurter Straße";1;NULL;407768,997;5475890,728;00860;00245;0001;0860;49.4286836779814;7.72804219279431
5807;245;"Erfurter Straße";2;NULL;407770,48;5475856,694;00860;00245;0002;0860;49.4283782286071;7.72807767320844
5808;245;"Erfurter Straße";3;NULL;407793,076;5475901,525;00860;00245;0003;0860;49.4287863891908;7.72838431756176
5809;245;"Erfurter Straße";4;NULL;407795,283;5475863,615;00860;00245;0004;0860;49.428444968788;7.72842072578535
5810;245;"Erfurter Straße";5;NULL;407809,926;5475925,652;00860;00245;0005;0860;49.4290046405046;7.72859933612113
5811;245;"Erfurter Straße";6;NULL;407820,209;5475876,983;00860;00245;0006;0860;49.4285656643326;7.72876238491437
5812;245;"Erfurter Straße";7;NULL;407854,743;5475962,218;00860;00245;0007;0860;49.4293441919796;7.72921117193079
5813;245;"Erfurter Straße";8;NULL;407839,71;5475894,819;00860;00245;0008;0860;49.4287304132444;7.72902016027231
5814;245;"Erfurter Straße";9;NULL;407853,106;5475969,293;00860;00245;0009;0860;49.4294069895531;7.72919575817425
5815;245;"Erfurter Straße";10;NULL;407857,308;5475920,74;00860;00245;0010;0860;49.4289669519101;7.72926229152597
5816;245;"Erfurter Straße";11;NULL;407851,262;5475975,688;00860;00245;0011;0860;49.4294606428588;7.7291667892077
5817;245;"Erfurter Straße";12;NULL;407879,667;5475933,235;00860;00245;0012;0860;49.4290871905452;7.72956259417625
5818;245;"Erfurter Straße";13;NULL;407850,198;5475982,873;00860;00245;0013;0860;49.4295234404244;7.7291513753553
5819;245;"Erfurter Straße";14;NULL;407902,38;5475940,78;00860;00245;0014;0860;49.4291536234697;7.72987807894247
5820;245;"Erfurter Straße";15;NULL;407848,957;5475989,997;00860;00245;0015;0860;49.4295860864457;7.72912217392726
5821;245;"Erfurter Straße";16;NULL;407924,202;5475951,173;00860;00245;0016;0860;49.4292558750571;7.73017884855263
5822;245;"Erfurter Straße";17;NULL;407847,549;5475996,823;00860;00245;0017;0860;49.4296488840032;7.72910675997565
5823;245;"Erfurter Straße";18;NULL;407950,405;5475958,79;00860;00245;0018;0860;49.4293227604399;7.7305356976656
5824;245;"Erfurter Straße";19;NULL;407846,17;5476003,926;00860;00245;0019;0860;49.4297116815577;7.7290913459832
5825;245;"Erfurter Straße";20;NULL;407972,656;5475968,023;00860;00245;0020;0860;49.4294160175981;7.73083670173046
5826;245;"Erfurter Straße";21;NULL;407890,872;5475976,682;00860;00245;0021;0860;49.4294755442627;7.72970426955364
5827;245;"Erfurter Straße";22;NULL;407998,912;5475978,489;00860;00245;0022;0860;49.4295098791736;7.731192857045
5828;245;"Erfurter Straße";23;NULL;407889,867;5475984,075;00860;00245;0023;0860;49.4295473346361;7.72968862414262
5829;245;"Erfurter Straße";24;NULL;408020,644;5475987,716;00860;00245;0024;0860;49.4295941419002;7.73149409543552
5830;245;"Erfurter Straße";25;NULL;407888,7;5475991,208;00860;00245;0025;0860;49.4296101322755;7.72967321092586
5831;245;"Erfurter Straße";26;NULL;408044,874;5476005,632;00860;00245;0026;0860;49.4297596409344;7.73182082337062
5832;245;"Erfurter Straße";27;NULL;407887,252;5475998,314;00860;00245;0027;0860;49.4296729299119;7.72965779766826
5833;245;"Erfurter Straße";28;NULL;408064,962;5476019,348;00860;00245;0028;0860;49.4298885633622;7.73209333013652
5834;245;"Erfurter Straße";29;NULL;407886,153;5476005,417;00860;00245;0029;0860;49.4297357275452;7.72964238436982
5835;245;"Erfurter Straße";30;NULL;408083,065;5476038,606;00860;00245;0030;0860;49.4300622976957;7.73235089188496
5836;245;"Erfurter Straße";31;NULL;407884,609;5476012,326;00860;00245;0031;0860;49.4297983736923;7.72961318343364
5837;245;"Erfurter Straße";32;NULL;408099,574;5476059,437;00860;00245;0032;0860;49.4302535635533;7.73256662881007
5838;245;"Erfurter Straße";33;NULL;407882,904;5476019,103;00860;00245;0033;0860;49.4298610198307;7.7295839824217
5839;245;"Erfurter Straße";34;NULL;408111,845;5476089,147;00860;00245;0034;0860;49.430525159231;7.73272513100953
5840;245;"Erfurter Straße";35;NULL;407925,31;5475990,762;00860;00245;0035;0860;49.4296067430465;7.73018358229709
5841;245;"Erfurter Straße";36;NULL;408122,32;5476102,8;00860;00245;0036;0860;49.4306437270155;7.73287378536685
5842;245;"Erfurter Straße";37;NULL;407924,553;5475998,267;00860;00245;0037;0860;49.4296785334884;7.73016793753906
5843;245;"Erfurter Straße";38;NULL;408120,938;5476114,734;00860;00245;0038;0860;49.4307513376973;7.73284342961315
5844;245;"Erfurter Straße";39;NULL;407922,81;5476004,877;00860;00245;0039;0860;49.4297321870425;7.73013896946281
5845;245;"Erfurter Straße";40;NULL;408104,41;5476131,497;00860;00245;0040;0860;49.4309017964332;7.73261888440916
5846;245;"Erfurter Straße";41;NULL;407921,422;5476011,843;00860;00245;0041;0860;49.4297949847441;7.73012355675747
5847;245;"Erfurter Straße";42;NULL;408100,486;5476147,026;00860;00245;0042;0860;49.4310450757241;7.73256002512248
5848;245;"Erfurter Straße";43;NULL;407920,311;5476018,916;00860;00245;0043;0860;49.4298577824427;7.7301081440113
5849;245;"Erfurter Straße";44;NULL;408087,168;5476170,062;00860;00245;0044;0860;49.4312499437897;7.73237545114767
5850;245;"Erfurter Straße";45;NULL;407918,982;5476025,911;00860;00245;0045;0860;49.4299204287103;7.7300789435907
5851;245;"Erfurter Straße";46;NULL;408020,754;5476204,196;00860;00245;0046;0860;49.4315455654755;7.73144376848453
5852;245;"Erfurter Straße";47;NULL;407917,576;5476032,878;00860;00245;0047;0860;49.4299832264009;7.73006353074533
5853;245;"Erfurter Straße";48;NULL;407990,159;5476211,585;00860;00245;0048;0860;49.4316039757716;7.73102850157764
5854;245;"Erfurter Straße";49;NULL;407961,641;5476005,717;00860;00245;0049;0860;49.4297470839528;7.73067645315466
5855;245;"Erfurter Straße";50;NULL;407965,135;5476212,979;00860;00245;0050;0860;49.4316091850061;7.73068356677898
5856;245;"Erfurter Straße";51;NULL;407960,176;5476012,826;00860;00245;0051;0860;49.4298098817314;7.73066104112916
